Episode,Mean Steps,Mean Rewards,Mean Q Sizes
44157,45.1,-34.1,896646.1
44158,98.1,-87.1,896656.2
44159,112.1,-101.1,896667.9
44160,125.1,-114.1,896680.2
44161,163.1,-152.1,896696.7
44162,53.7,-42.7,896703.7
44163,133.0,-122.0,896719.3
44164,88.2,-77.2,896728.0
44165,129.2,-118.2,896740.7
44166,137.4,-126.4,896756.1
44167,50.6,-39.6,896762.4
44168,110.8,-99.8,896777.2
44169,49.1,-38.1,896784.7
44170,162.3,-151.3,896798.6
44171,4.2,6.8,896798.6
44172,60.6,-49.6,896803.3
44173,192.5,-181.5,896821.2
44174,200.6,-189.6,896838.9
44175,111.5,-100.5,896848.1
44176,130.7,-119.7,896863.3
44177,124.8,-113.8,896876.0
44178,88.2,-77.2,896884.3
44179,43.3,-32.3,896889.1
44180,118.2,-107.2,896900.0
44181,83.6,-72.6,896908.6
44182,158.0,-147.0,896924.6
44183,128.3,-117.3,896936.7
44184,87.6,-76.6,896945.3
44185,83.3,-72.3,896954.1
44186,129.4,-118.4,896965.9
44187,127.7,-116.7,896977.8
44188,59.3,-48.3,896984.0
44189,65.6,-54.6,896991.8
44190,76.3,-65.3,897000.3
44191,80.2,-69.2,897009.3
44192,116.2,-105.2,897019.3
44193,114.1,-103.1,897033.9
44194,50.9,-39.9,897040.1
44195,200.1,-189.1,897057.4
44196,115.7,-104.7,897067.0
44197,40.3,-29.3,897072.3
44198,195.0,-184.0,897091.3
44199,26.1,-15.1,897095.2
44200,86.8,-75.8,897102.9
44201,95.2,-84.2,897113.1
44202,121.9,-110.9,897123.8
44203,116.7,-105.7,897133.0
44204,94.7,-83.7,897140.5
44205,120.9,-109.9,897154.5
44206,108.4,-97.4,897167.9
44207,86.4,-75.4,897176.7
44208,257.3,-246.3,897200.6
44209,61.8,-50.8,897206.6
44210,20.4,-9.4,897209.4
44211,119.1,-108.1,897222.2
44212,92.6,-81.6,897233.2
44213,112.9,-101.9,897245.4
44214,126.1,-115.1,897260.6
44215,100.3,-89.3,897275.0
44216,65.0,-54.0,897280.2
44217,158.5,-147.5,897295.9
44218,132.6,-121.6,897307.0
44219,184.7,-173.7,897323.9
44220,121.6,-110.6,897333.4
44221,65.9,-54.9,897342.1
44222,191.0,-180.0,897363.3
44223,48.3,-37.3,897371.3
44224,129.4,-118.4,897383.3
44225,71.6,-60.6,897390.3
44226,98.6,-87.6,897397.8
44227,172.4,-161.4,897412.8
44228,67.9,-56.9,897420.1
44229,121.1,-110.1,897429.5
44230,123.9,-112.9,897443.2
44231,69.1,-58.1,897448.8
44232,161.1,-150.1,897462.1
44233,182.5,-171.5,897477.8
44234,147.0,-136.0,897489.6
44235,82.9,-71.9,897497.6
44236,155.0,-144.0,897513.7
44237,38.8,-27.8,897518.1
44238,60.8,-49.8,897524.4
44239,160.4,-149.4,897538.8
44240,176.2,-165.2,897555.3
44241,91.4,-80.4,897565.5
44242,71.4,-60.4,897574.9
44243,56.8,-45.8,897583.6
44244,54.6,-43.6,897591.0
44245,147.3,-136.3,897602.2
44246,81.4,-70.4,897609.6
44247,119.9,-108.9,897623.0
44248,73.5,-62.5,897632.6
44249,96.0,-85.0,897640.9
44250,49.5,-38.5,897645.0
44251,90.6,-79.6,897655.5
44252,97.1,-86.1,897665.6
44253,58.1,-47.1,897673.7
44254,65.1,-54.1,897679.7
44255,127.0,-116.0,897690.8
44256,90.9,-79.9,897702.1
44257,128.9,-117.9,897716.0
44258,60.4,-49.4,897723.0
44259,150.6,-139.6,897740.2
44260,138.5,-127.5,897751.4
44261,105.7,-94.7,897763.6
44262,134.5,-123.5,897775.9
44263,169.7,-158.7,897791.9
44264,23.7,-12.7,897795.4
44265,71.1,-60.1,897803.6
44266,61.1,-50.1,897809.8
44267,93.2,-82.2,897820.0
44268,236.8,-225.8,897840.0
44269,215.2,-204.2,897858.0
44270,57.5,-46.5,897862.3
44271,73.1,-62.1,897871.8
44272,100.0,-89.0,897883.4
44273,38.0,-27.0,897887.8
44274,168.9,-157.9,897902.1
44275,203.7,-192.7,897925.7
44276,139.7,-128.7,897937.9
44277,142.6,-131.6,897950.0
44278,157.2,-146.2,897966.9
44279,114.6,-103.6,897978.1
44280,158.1,-147.1,897995.2
44281,111.7,-100.7,898004.4
44282,63.7,-52.7,898011.4
44283,50.1,-39.1,898017.1
44284,44.8,-33.8,898024.3
44285,163.6,-152.6,898038.4
44286,99.5,-88.5,898047.9
44287,184.1,-173.1,898064.9
44288,110.2,-99.2,898076.5
44289,69.3,-58.3,898085.6
44290,91.1,-80.1,898096.5
44291,92.0,-81.0,898105.2
44292,113.3,-102.3,898116.9
44293,166.9,-155.9,898132.1
44294,101.4,-90.4,898142.4
44295,199.8,-188.8,898163.3
44296,144.8,-133.8,898178.8
44297,38.1,-27.1,898184.5
44298,191.1,-180.1,898201.6
44299,37.6,-26.6,898207.1
44300,96.3,-85.3,898214.6
44301,16.5,-5.5,898216.6
44302,91.5,-80.5,898226.2
44303,90.6,-79.6,898236.2
44304,100.1,-89.1,898247.5
44305,106.8,-95.8,898255.5
44306,63.2,-52.2,898263.8
44307,63.9,-52.9,898270.3
44308,115.2,-104.2,898280.7
44309,101.5,-90.5,898291.7
44310,163.9,-152.9,898305.0
44311,190.1,-179.1,898320.1
44312,72.9,-61.9,898330.4
44313,139.8,-128.8,898344.0
44314,62.3,-51.3,898348.2
44315,27.7,-16.7,898351.3
44316,87.1,-76.1,898362.1
44317,80.3,-69.3,898372.7
44318,70.4,-59.4,898379.9
44319,85.4,-74.4,898390.2
44320,157.4,-146.4,898407.7
44321,105.8,-94.8,898416.7
44322,59.2,-48.2,898424.4
44323,107.4,-96.4,898435.2
44324,108.8,-97.8,898447.1
44325,165.5,-154.5,898462.4
44326,86.5,-75.5,898471.0
44327,198.8,-187.8,898492.5
44328,135.4,-124.4,898503.9
44329,22.1,-11.1,898507.3
44330,89.9,-78.9,898515.1
44331,53.9,-42.9,898522.9
44332,23.3,-12.3,898525.7
44333,99.7,-88.7,898536.0
44334,111.3,-100.3,898547.0
44335,109.0,-98.0,898556.9
44336,48.5,-37.5,898564.1
44337,67.1,-56.1,898571.4
44338,74.3,-63.3,898580.8
44339,64.5,-53.5,898587.3
44340,139.2,-128.2,898603.0
44341,147.1,-136.1,898621.0
44342,89.6,-78.6,898631.7
44343,64.5,-53.5,898639.1
44344,122.7,-111.7,898653.8
44345,103.5,-92.5,898665.4
44346,93.9,-82.9,898677.1
44347,75.5,-64.5,898685.6
44348,103.4,-92.4,898695.9
44349,89.5,-78.5,898707.2
44350,233.8,-222.8,898727.3
44351,112.7,-101.7,898737.8
44352,144.8,-133.8,898752.4
44353,97.8,-86.8,898762.8
44354,34.2,-23.2,898767.5
44355,116.4,-105.4,898777.2
44356,75.1,-64.1,898788.3
44357,204.9,-193.9,898805.7
44358,64.9,-53.9,898813.7
44359,114.1,-103.1,898826.8
44360,157.0,-146.0,898841.2
44361,104.9,-93.9,898854.7
44362,132.3,-121.3,898865.9
44363,107.0,-96.0,898879.0
44364,29.4,-18.4,898883.7
44365,130.3,-119.3,898896.4
44366,97.5,-86.5,898907.7
44367,58.9,-47.9,898913.5
44368,60.2,-49.2,898920.1
44369,74.5,-63.5,898926.3
44370,97.8,-86.8,898936.4
44371,56.0,-45.0,898943.6
44372,114.1,-103.1,898955.8
44373,147.0,-136.0,898971.1
44374,67.5,-56.5,898979.7
44375,59.9,-48.9,898984.2
44376,16.9,-5.9,898986.2
44377,93.3,-82.3,898997.8
44378,36.6,-25.6,899002.7
44379,18.5,-7.5,899005.2
44380,87.2,-76.2,899012.8
44381,101.4,-90.4,899023.5
44382,121.9,-110.9,899036.1
44383,139.5,-128.5,899050.7
44384,68.5,-57.5,899056.1
44385,159.9,-148.9,899073.9
44386,125.6,-114.6,899086.8
44387,130.9,-119.9,899099.3
44388,84.1,-73.1,899108.7
44389,192.4,-181.4,899126.4
44390,55.0,-44.0,899134.2
44391,42.8,-31.8,899139.8
44392,62.6,-51.6,899149.3
44393,128.1,-117.1,899160.3
44394,130.3,-119.3,899172.8
44395,136.4,-125.4,899187.7
44396,80.2,-69.2,899197.0
44397,173.0,-162.0,899214.7
44398,77.5,-66.5,899223.9
44399,149.0,-138.0,899237.6
44400,76.9,-65.9,899244.3
44401,138.3,-127.3,899258.5
44402,96.5,-85.5,899268.3
44403,125.1,-114.1,899280.5
44404,96.0,-85.0,899291.4
44405,22.7,-11.7,899293.9
44406,107.4,-96.4,899304.0
44407,114.1,-103.1,899315.7
44408,129.7,-118.7,899330.3
44409,144.3,-133.3,899343.9
44410,71.6,-60.6,899352.5
44411,74.7,-63.7,899360.6
44412,80.4,-69.4,899368.2
44413,162.9,-151.9,899385.3
44414,38.0,-27.0,899389.7
44415,65.0,-54.0,899398.9
44416,194.3,-183.3,899416.9
44417,97.7,-86.7,899429.4
44418,53.5,-42.5,899436.1
44419,139.7,-128.7,899450.6
44420,105.4,-94.4,899461.8
44421,137.0,-126.0,899474.3
44422,156.4,-145.4,899490.3
44423,114.3,-103.3,899502.1
44424,67.8,-56.8,899509.9
44425,112.2,-101.2,899523.1
44426,47.9,-36.9,899530.6
44427,22.4,-11.4,899533.5
44428,30.2,-19.2,899537.3
44429,125.7,-114.7,899552.8
44430,88.0,-77.0,899562.4
44431,154.6,-143.6,899577.9
44432,29.5,-18.5,899582.4
44433,140.8,-129.8,899599.8
44434,194.6,-183.6,899617.0
44435,96.4,-85.4,899627.6
44436,111.7,-100.7,899639.7
44437,68.7,-57.7,899645.8
44438,169.2,-158.2,899660.2
44439,126.9,-115.9,899671.7
44440,115.9,-104.9,899681.8
44441,69.4,-58.4,899690.7
44442,116.4,-105.4,899703.3
44443,37.5,-26.5,899708.7
44444,77.8,-66.8,899718.5
44445,192.0,-181.0,899741.5
44446,128.8,-117.8,899754.9
44447,160.1,-149.1,899768.9
44448,149.4,-138.4,899785.3
44449,188.8,-177.8,899802.8
44450,108.8,-97.8,899811.8
44451,65.0,-54.0,899819.6
44452,139.4,-128.4,899835.7
44453,63.6,-52.6,899840.1
44454,149.0,-138.0,899855.3
44455,195.6,-184.6,899871.7
44456,20.1,-9.1,899874.3
44457,22.8,-11.8,899876.9
44458,102.3,-91.3,899888.7
44459,50.2,-39.2,899892.0
44460,68.1,-57.1,899902.2
44461,159.7,-148.7,899918.6
44462,53.6,-42.6,899927.3
44463,64.2,-53.2,899933.7
44464,61.5,-50.5,899942.5
44465,81.6,-70.6,899951.2
44466,97.7,-86.7,899960.5
44467,204.4,-193.4,899978.4
44468,68.6,-57.6,899987.6
44469,194.5,-183.5,900005.0
44470,103.4,-92.4,900015.7
44471,88.5,-77.5,900025.3
44472,167.6,-156.6,900042.1
44473,117.1,-106.1,900054.4
44474,107.7,-96.7,900063.0
44475,146.5,-135.5,900075.4
44476,143.1,-132.1,900090.8
44477,52.7,-41.7,900098.3
44478,127.9,-116.9,900111.5
44479,82.5,-71.5,900121.3
44480,111.3,-100.3,900131.7
44481,102.7,-91.7,900143.7
44482,113.5,-102.5,900155.6
44483,89.7,-78.7,900165.2
44484,58.0,-47.0,900175.0
44485,158.3,-147.3,900189.1
44486,178.2,-167.2,900206.0
44487,121.4,-110.4,900217.3
44488,77.3,-66.3,900226.3
44489,42.7,-31.7,900233.3
44490,53.0,-42.0,900240.1
44491,131.6,-120.6,900252.2
44492,104.4,-93.4,900262.9
44493,66.2,-55.2,900267.9
44494,77.4,-66.4,900276.5
44495,119.8,-108.8,900291.0
44496,122.7,-111.7,900301.8
44497,111.1,-100.1,900315.5
44498,83.4,-72.4,900325.2
44499,38.3,-27.3,900330.4
44500,99.7,-88.7,900342.2
44501,199.9,-188.9,900358.9
44502,38.1,-27.1,900364.4
44503,65.5,-54.5,900369.3
44504,85.7,-74.7,900378.0
44505,109.8,-98.8,900391.0
44506,137.9,-126.9,900407.7
44507,60.9,-49.9,900413.0
44508,102.1,-91.1,900421.8
44509,193.2,-182.2,900438.8
44510,70.8,-59.8,900448.6
44511,182.3,-171.3,900465.2
44512,98.3,-87.3,900475.5
44513,173.5,-162.5,900494.6
44514,65.7,-54.7,900504.3
44515,216.0,-205.0,900520.5
44516,63.3,-52.3,900529.8
44517,173.6,-162.6,900545.2
44518,107.6,-96.6,900554.8
44519,79.3,-68.3,900562.0
44520,124.5,-113.5,900575.1
44521,82.0,-71.0,900585.5
44522,63.0,-52.0,900593.7
44523,108.4,-97.4,900604.6
44524,76.0,-65.0,900613.6
44525,360.1,-349.1,900641.5
44526,67.3,-56.3,900649.3
44527,110.8,-99.8,900660.5
44528,78.8,-67.8,900669.3
44529,166.5,-155.5,900685.7
44530,85.4,-74.4,900694.7
44531,75.8,-64.8,900702.8
44532,113.6,-102.6,900713.6
44533,127.6,-116.6,900727.8
44534,147.9,-136.9,900742.2
44535,127.0,-116.0,900756.0
44536,128.5,-117.5,900767.3
44537,124.6,-113.6,900781.5
44538,181.8,-170.8,900800.2
44539,39.8,-28.8,900806.5
44540,137.6,-126.6,900816.8
44541,70.6,-59.6,900825.4
44542,79.2,-68.2,900832.7
44543,116.3,-105.3,900844.1
44544,116.6,-105.6,900857.8
44545,158.7,-147.7,900874.1
44546,125.1,-114.1,900886.1
44547,89.9,-78.9,900896.5
44548,110.1,-99.1,900907.6
44549,52.6,-41.6,900912.5
44550,198.7,-187.7,900932.0
44551,146.6,-135.6,900945.4
44552,156.4,-145.4,900959.0
44553,73.4,-62.4,900967.2
44554,144.3,-133.3,900980.6
44555,178.1,-167.1,900997.7
44556,159.7,-148.7,901013.2
44557,238.3,-227.3,901033.5
44558,59.5,-48.5,901041.0
44559,156.3,-145.3,901054.9
44560,167.6,-156.6,901071.4
44561,81.9,-70.9,901081.5
44562,79.1,-68.1,901090.8
44563,133.7,-122.7,901104.4
44564,137.0,-126.0,901118.5
44565,127.0,-116.0,901132.9
44566,57.3,-46.3,901137.4
44567,144.9,-133.9,901151.0
44568,3.7,7.3,901151.1
44569,124.3,-113.3,901160.9
44570,109.7,-98.7,901170.1
44571,124.8,-113.8,901183.3
44572,109.1,-98.1,901193.9
44573,178.0,-167.0,901209.1
44574,128.9,-117.9,901221.1
44575,78.0,-67.0,901229.6
44576,86.2,-75.2,901238.8
44577,123.4,-112.4,901254.4
44578,118.7,-107.7,901269.1
44579,115.8,-104.8,901282.7
44580,61.2,-50.2,901291.8
44581,139.2,-128.2,901307.2
44582,65.6,-54.6,901315.1
44583,106.0,-95.0,901327.9
44584,88.6,-77.6,901336.8
44585,127.2,-116.2,901349.9
44586,165.6,-154.6,901366.3
44587,76.5,-65.5,901375.4
44588,169.8,-158.8,901390.3
44589,174.2,-163.2,901404.7
44590,96.1,-85.1,901415.1
44591,68.9,-57.9,901422.0
44592,153.6,-142.6,901436.4
44593,64.0,-53.0,901441.2
44594,57.5,-46.5,901450.3
44595,156.9,-145.9,901465.4
44596,99.1,-88.1,901474.5
44597,105.4,-94.4,901484.1
44598,132.2,-121.2,901498.8
44599,143.2,-132.2,901511.7
44600,86.0,-75.0,901519.5
44601,180.1,-169.1,901531.8
44602,123.0,-112.0,901543.0
44603,151.9,-140.9,901558.0
44604,167.5,-156.5,901571.4
44605,71.5,-60.5,901581.0
44606,227.6,-216.6,901601.5
44607,227.8,-216.8,901623.6
44608,167.8,-156.8,901640.5
44609,102.8,-91.8,901649.7
44610,163.6,-152.6,901664.0
44611,113.3,-102.3,901678.5
44612,119.2,-108.2,901690.9
44613,120.7,-109.7,901702.0
44614,233.6,-222.6,901724.4
44615,85.0,-74.0,901733.0
44616,123.0,-112.0,901745.0
44617,67.2,-56.2,901754.5
44618,95.9,-84.9,901763.7
44619,95.4,-84.4,901775.5
44620,125.4,-114.4,901791.4
44621,203.7,-192.7,901810.6
44622,82.7,-71.7,901819.6
44623,120.1,-109.1,901830.6
44624,66.7,-55.7,901838.9
44625,123.6,-112.6,901850.9
44626,70.2,-59.2,901859.0
44627,21.5,-10.5,901862.4
44628,64.5,-53.5,901870.0
44629,117.3,-106.3,901878.7
44630,75.8,-64.8,901886.7
44631,141.2,-130.2,901899.0
44632,169.4,-158.4,901917.3
44633,148.2,-137.2,901934.3
44634,193.8,-182.8,901951.0
44635,86.0,-75.0,901959.3
44636,67.3,-56.3,901966.2
44637,27.2,-16.2,901971.2
44638,29.6,-18.6,901974.2
44639,74.9,-63.9,901983.0
44640,102.3,-91.3,901991.5
44641,121.7,-110.7,902003.5
44642,56.0,-45.0,902011.8
44643,160.0,-149.0,902027.1
44644,144.1,-133.1,902040.5
44645,131.3,-120.3,902051.5
44646,20.9,-9.9,902054.4
44647,72.2,-61.2,902061.4
44648,112.7,-101.7,902071.4
44649,181.9,-170.9,902089.7
44650,106.4,-95.4,902102.5
44651,104.4,-93.4,902114.5
44652,89.3,-78.3,902125.5
44653,126.5,-115.5,902136.0
44654,206.2,-195.2,902155.5
44655,107.9,-96.9,902167.8
44656,188.1,-177.1,902186.4
44657,70.9,-59.9,902192.4
44658,125.3,-114.3,902203.8
44659,64.4,-53.4,902211.9
44660,36.3,-25.3,902217.4
44661,31.9,-20.9,902223.0
44662,69.8,-58.8,902231.8
44663,137.2,-126.2,902246.5
44664,158.9,-147.9,902261.1
44665,150.8,-139.8,902273.5
44666,80.4,-69.4,902281.8
44667,176.3,-165.3,902298.9
44668,111.8,-100.8,902312.6
44669,41.1,-30.1,902318.8
44670,134.4,-123.4,902332.5
44671,88.4,-77.4,902345.0
44672,139.0,-128.0,902359.0
44673,141.7,-130.7,902373.3
44674,59.7,-48.7,902380.7
44675,73.3,-62.3,902391.6
44676,159.1,-148.1,902402.6
44677,267.2,-256.2,902422.7
44678,126.2,-115.2,902436.0
44679,121.2,-110.2,902448.1
44680,57.7,-46.7,902454.3
44681,122.3,-111.3,902464.7
44682,50.6,-39.6,902469.5
44683,58.5,-47.5,902479.0
44684,97.1,-86.1,902492.4
44685,130.5,-119.5,902504.8
44686,188.3,-177.3,902523.3
44687,104.7,-93.7,902533.4
44688,110.0,-99.0,902544.4
44689,74.9,-63.9,902553.8
44690,87.3,-76.3,902565.0
44691,112.1,-101.1,902576.7
44692,16.1,-5.1,902578.6
44693,46.2,-35.2,902584.0
44694,70.4,-59.4,902591.3
44695,53.2,-42.2,902597.2
44696,166.3,-155.3,902609.5
44697,126.6,-115.6,902624.5
44698,154.2,-143.2,902640.9
44699,148.1,-137.1,902654.7
44700,57.6,-46.6,902661.8
44701,85.1,-74.1,902669.5
44702,110.3,-99.3,902680.7
44703,123.7,-112.7,902693.1
44704,85.7,-74.7,902701.1
44705,203.9,-192.9,902719.6
44706,117.9,-106.9,902732.7
44707,89.4,-78.4,902743.7
44708,52.7,-41.7,902752.5
44709,58.5,-47.5,902759.3
44710,148.9,-137.9,902775.0
44711,128.4,-117.4,902787.8
44712,45.3,-34.3,902794.0
44713,111.5,-100.5,902805.5
44714,155.1,-144.1,902821.4
44715,48.0,-37.0,902827.4
44716,113.5,-102.5,902839.0
44717,18.4,-7.4,902841.6
44718,46.6,-35.6,902849.9
44719,112.5,-101.5,902863.0
44720,163.8,-152.8,902877.0
44721,109.2,-98.2,902888.4
44722,124.4,-113.4,902902.3
44723,72.3,-61.3,902909.7
44724,238.9,-227.9,902931.9
44725,86.5,-75.5,902943.4
44726,101.5,-90.5,902951.2
44727,173.3,-162.3,902969.0
44728,32.7,-21.7,902973.2
44729,209.2,-198.2,902991.4
44730,118.2,-107.2,903002.1
44731,85.9,-74.9,903012.3
44732,106.9,-95.9,903025.0
44733,120.3,-109.3,903038.0
44734,47.3,-36.3,903044.8
44735,79.5,-68.5,903056.1
44736,167.5,-156.5,903069.7
44737,206.6,-195.6,903086.9
44738,131.7,-120.7,903099.6
44739,85.8,-74.8,903110.0
44740,163.8,-152.8,903125.9
44741,107.0,-96.0,903136.6
44742,150.5,-139.5,903149.5
44743,82.2,-71.2,903158.6
44744,102.7,-91.7,903171.6
44745,172.1,-161.1,903189.5
44746,104.3,-93.3,903201.0
44747,111.2,-100.2,903213.7
44748,219.3,-208.3,903234.9
44749,109.3,-98.3,903244.7
44750,164.9,-153.9,903259.4
44751,120.9,-109.9,903269.6
44752,68.8,-57.8,903276.9
44753,121.2,-110.2,903289.3
44754,142.9,-131.9,903302.0
44755,156.9,-145.9,903319.1
44756,147.2,-136.2,903333.4
44757,25.1,-14.1,903337.2
44758,194.4,-183.4,903353.4
44759,291.2,-280.2,903378.3
44760,131.5,-120.5,903393.6
44761,21.9,-10.9,903396.4
44762,58.5,-47.5,903401.8
44763,146.2,-135.2,903416.3
44764,275.6,-264.6,903441.7
44765,97.7,-86.7,903451.0
44766,114.0,-103.0,903463.9
44767,151.8,-140.8,903478.7
44768,87.5,-76.5,903486.9
44769,149.0,-138.0,903498.5
44770,172.6,-161.6,903515.0
44771,119.7,-108.7,903527.1
44772,113.1,-102.1,903536.7
44773,156.0,-145.0,903549.0
44774,153.9,-142.9,903564.2
44775,158.1,-147.1,903584.4
44776,53.1,-42.1,903592.6
44777,9.5,1.5,903593.4
44778,87.9,-76.9,903602.4
44779,43.3,-32.3,903607.4
44780,106.4,-95.4,903619.1
44781,129.5,-118.5,903631.5
44782,208.6,-197.6,903652.6
44783,173.7,-162.7,903669.5
44784,93.6,-82.6,903680.1
44785,72.2,-61.2,903689.5
44786,68.6,-57.6,903698.6
44787,132.6,-121.6,903713.1
44788,211.0,-200.0,903734.6
44789,135.0,-124.0,903747.7
44790,132.1,-121.1,903761.5
44791,160.1,-149.1,903776.3
44792,103.1,-92.1,903786.2
44793,74.1,-63.1,903793.6
44794,104.4,-93.4,903806.1
44795,72.9,-61.9,903812.3
44796,165.6,-154.6,903828.3
44797,87.8,-76.8,903838.6
44798,105.1,-94.1,903846.5
44799,135.6,-124.6,903860.0
44800,24.7,-13.7,903862.7
44801,142.2,-131.2,903875.8
44802,72.6,-61.6,903884.7
44803,118.3,-107.3,903898.0
44804,130.4,-119.4,903910.2
44805,139.9,-128.9,903922.9
44806,117.9,-106.9,903934.4
44807,124.5,-113.5,903946.7
44808,91.2,-80.2,903956.1
44809,133.0,-122.0,903968.3
44810,111.6,-100.6,903979.5
44811,201.1,-190.1,903997.1
44812,164.0,-153.0,904014.8
44813,98.2,-87.2,904025.2
44814,165.9,-154.9,904041.2
44815,121.0,-110.0,904052.8
44816,71.4,-60.4,904061.3
44817,121.9,-110.9,904075.7
44818,95.4,-84.4,904087.3
44819,216.4,-205.4,904109.2
44820,94.9,-83.9,904120.6
44821,137.8,-126.8,904131.2
44822,67.9,-56.9,904138.0
44823,149.3,-138.3,904152.1
44824,112.2,-101.2,904163.9
44825,93.4,-82.4,904173.6
44826,75.8,-64.8,904178.8
44827,99.9,-88.9,904190.2
44828,72.4,-61.4,904197.6
44829,117.6,-106.6,904210.0
44830,114.2,-103.2,904220.2
44831,53.8,-42.8,904226.3
44832,217.6,-206.6,904248.0
44833,252.9,-241.9,904271.6
44834,51.8,-40.8,904278.8
44835,116.4,-105.4,904289.6
44836,224.2,-213.2,904306.0
44837,37.2,-26.2,904312.0
44838,91.8,-80.8,904321.5
44839,158.2,-147.2,904338.9
44840,97.0,-86.0,904349.6
44841,65.7,-54.7,904357.3
44842,67.1,-56.1,904362.7
44843,157.7,-146.7,904375.2
44844,197.1,-186.1,904394.6
44845,91.5,-80.5,904405.1
44846,94.9,-83.9,904415.4
44847,122.5,-111.5,904426.7
44848,66.2,-55.2,904434.5
44849,67.6,-56.6,904440.9
44850,147.7,-136.7,904452.4
44851,114.0,-103.0,904463.5
44852,90.1,-79.1,904471.7
44853,28.1,-17.1,904475.5
44854,144.8,-133.8,904488.8
44855,94.0,-83.0,904499.4
44856,99.7,-88.7,904510.0
44857,198.5,-187.5,904528.8
44858,129.2,-118.2,904541.3
44859,76.7,-65.7,904549.9
44860,26.0,-15.0,904554.0
44861,49.8,-38.8,904562.1
44862,148.9,-137.9,904576.1
44863,275.8,-264.8,904598.2
44864,62.3,-51.3,904603.2
44865,89.5,-78.5,904613.8
44866,150.1,-139.1,904627.9
44867,128.9,-117.9,904641.4
44868,159.9,-148.9,904655.2
44869,132.7,-121.7,904670.4
44870,66.9,-55.9,904676.1
44871,48.2,-37.2,904682.7
44872,57.6,-46.6,904692.9
44873,163.5,-152.5,904706.1
44874,48.4,-37.4,904711.9
44875,190.7,-179.7,904731.3
44876,150.1,-139.1,904742.6
44877,27.4,-16.4,904746.0
44878,72.8,-61.8,904754.3
44879,85.2,-74.2,904763.0
44880,104.4,-93.4,904773.5
44881,44.2,-33.2,904780.4
44882,227.8,-216.8,904799.3
44883,88.9,-77.9,904809.8
44884,193.4,-182.4,904828.7
44885,163.0,-152.0,904845.4
44886,111.1,-100.1,904857.8
44887,111.6,-100.6,904869.3
44888,72.9,-61.9,904879.6
44889,108.0,-97.0,904891.2
44890,66.3,-55.3,904899.0
44891,100.2,-89.2,904911.8
44892,260.3,-249.3,904933.4
44893,81.3,-70.3,904945.3
44894,167.8,-156.8,904962.7
44895,80.2,-69.2,904971.2
44896,107.4,-96.4,904981.5
44897,38.2,-27.2,904986.5
44898,96.0,-85.0,904995.6
44899,88.5,-77.5,905006.2
44900,170.7,-159.7,905023.3
44901,241.6,-230.6,905046.7
44902,174.9,-163.9,905065.0
44903,107.9,-96.9,905078.4
44904,91.0,-80.0,905088.9
44905,69.3,-58.3,905098.3
44906,72.6,-61.6,905108.5
44907,169.6,-158.6,905124.1
44908,168.5,-157.5,905140.1
44909,104.8,-93.8,905149.0
44910,189.3,-178.3,905170.0
44911,118.0,-107.0,905183.6
44912,69.9,-58.9,905189.2
44913,112.5,-101.5,905200.4
44914,38.8,-27.8,905205.1
44915,319.7,-308.7,905227.9
44916,156.7,-145.7,905244.8
44917,198.1,-187.1,905263.6
44918,96.6,-85.6,905271.4
44919,44.0,-33.0,905278.4
44920,34.5,-23.5,905283.1
44921,106.4,-95.4,905293.4
44922,63.6,-52.6,905302.7
44923,99.5,-88.5,905314.0
44924,160.7,-149.7,905330.4
44925,96.8,-85.8,905341.0
44926,122.8,-111.8,905351.8
44927,28.0,-17.0,905355.2
44928,148.2,-137.2,905370.7
44929,146.2,-135.2,905382.9
44930,213.0,-202.0,905399.9
44931,92.6,-81.6,905409.1
44932,161.7,-150.7,905424.4
44933,139.7,-128.7,905437.9
44934,122.2,-111.2,905451.8
44935,116.1,-105.1,905460.7
44936,177.6,-166.6,905479.2
44937,200.9,-189.9,905497.2
44938,152.5,-141.5,905511.4
44939,79.4,-68.4,905519.0
44940,149.6,-138.6,905533.4
44941,62.7,-51.7,905540.3
44942,17.5,-6.5,905543.2
44943,257.9,-246.9,905564.5
44944,117.9,-106.9,905576.1
44945,150.7,-139.7,905588.9
44946,109.3,-98.3,905601.8
44947,49.7,-38.7,905609.4
44948,105.4,-94.4,905620.0
44949,118.9,-107.9,905630.3
44950,107.9,-96.9,905640.9
44951,151.7,-140.7,905659.0
44952,194.0,-183.0,905678.2
44953,117.3,-106.3,905693.7
44954,197.7,-186.7,905711.8
44955,48.8,-37.8,905716.7
44956,197.4,-186.4,905734.0
44957,97.2,-86.2,905746.1
44958,174.6,-163.6,905761.6
44959,102.9,-91.9,905770.9
44960,155.2,-144.2,905787.3
44961,234.3,-223.3,905809.9
44962,59.6,-48.6,905817.8
44963,41.7,-30.7,905823.8
44964,71.0,-60.0,905829.6
44965,172.9,-161.9,905844.8
44966,79.7,-68.7,905856.1
44967,161.2,-150.2,905871.4
44968,19.5,-8.5,905874.1
44969,65.5,-54.5,905882.4
44970,266.1,-255.1,905903.3
44971,187.9,-176.9,905919.6
44972,77.2,-66.2,905928.5
44973,173.3,-162.3,905941.2
44974,92.5,-81.5,905952.6
44975,88.0,-77.0,905960.8
44976,79.8,-68.8,905968.2
44977,71.6,-60.6,905976.4
44978,190.7,-179.7,905992.8
